,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
11759,1989-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,41.4,E
11868,1989-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,81.4,
11869,1989-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,96.4,
11870,1989-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,62.3,E
11874,1989-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,79.3,
11875,1989-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,90.9,
11876,1989-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,66.0,E
11877,1989-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.8,
11878,1989-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.5,
11879,1989-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,41.9,E
11988,1989-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,83.2,
11989,1989-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.4,
11990,1989-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,63.4,E
11994,1989-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,81.2,
11995,1989-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,93.1,
11996,1989-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,67.1,E
11997,1989-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,103.8,
11998,1989-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,168.3,
11999,1989-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,43.1,E
12108,1989-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,82.8,
12109,1989-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.2,
12110,1989-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,63.0,E
12114,1989-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,80.8,
12115,1989-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,92.8,
12116,1989-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,66.6,E
12117,1989-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,103.6,
12118,1989-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.7,
12119,1989-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,43.1,E
12228,1989-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,83.5,
12229,1989-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.9,
12230,1989-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,63.7,E
12234,1989-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,81.6,
12235,1989-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,93.6,
12236,1989-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,67.4,E
12237,1989-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,103.8,
12238,1989-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.0,
12239,1989-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,43.5,E
12348,1989-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,85.2,
12349,1989-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,100.0,
12350,1989-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,66.0,E
12354,1989-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,83.4,
12355,1989-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,94.9,
12356,1989-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,70.0,E
12357,1989-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,104.5,
12358,1989-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.5,
12359,1989-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,44.1,E
12468,1989-08,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,84.0,
12469,1989-08,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,97.6,
12470,1989-08,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,66.3,E
12474,1989-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,82.1,
12475,1989-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,92.2,
12476,1989-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,70.2,E
12477,1989-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,105.3,
12478,1989-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.8,
12479,1989-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,44.8,E
12588,1989-09,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,85.6,
12589,1989-09,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,99.1,
12590,1989-09,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,68.2,E
12594,1989-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,83.8,
12595,1989-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,93.7,
12596,1989-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,72.4,E
12597,1989-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,105.4,
12598,1989-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.5,
12599,1989-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,45.2,E
12708,1989-10,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,86.1,
12709,1989-10,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,99.4,
12710,1989-10,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,69.1,E
12714,1989-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,84.1,
12715,1989-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,93.8,
12716,1989-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,73.1,E
12717,1989-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,107.6,
12718,1989-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,170.9,
12719,1989-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,46.5,E
12828,1989-11,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,88.2,
12829,1989-11,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,100.6,
12830,1989-11,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,72.3,E
12834,1989-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,86.3,
12835,1989-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,95.1,
12836,1989-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,77.0,E
12837,1989-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.0,
12838,1989-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,171.6,
12839,1989-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,46.7,E
12948,1989-12,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,90.0,
12949,1989-12,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.9,
12950,1989-12,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,74.1,E
12954,1989-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,88.4,
12955,1989-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,97.5,
12956,1989-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,79.2,E
12957,1989-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.4,
12958,1989-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,172.2,
12959,1989-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,46.8,E
13068,1990-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.1,
13069,1990-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,106.8,
13070,1990-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,76.1,E
13074,1990-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,91.2,
13075,1990-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.0,
13076,1990-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,81.2,E
13077,1990-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,114.2,
13078,1990-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,182.1,
13079,1990-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,48.7,E
13188,1990-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.5,
13189,1990-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,107.3,
13190,1990-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,76.6,E
13194,1990-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,91.3,
13195,1990-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,101.3,
13196,1990-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,81.4,E
13197,1990-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,116.3,
13198,1990-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,184.4,
13199,1990-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,50.6,E
13308,1990-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.5,
13309,1990-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,106.2,
13310,1990-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,78.0,E
13314,1990-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,91.3,
13315,1990-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,100.1,
13316,1990-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,82.9,E
13317,1990-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,117.0,
13318,1990-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,184.4,
13319,1990-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,51.5,E
13428,1990-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,93.3,
13429,1990-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.6,
13430,1990-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,78.2,E
13434,1990-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,90.9,
13435,1990-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,99.6,
13436,1990-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,82.9,E
13437,1990-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,117.4,
13438,1990-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,182.6,
13439,1990-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,52.8,E
13548,1990-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,91.7,
13549,1990-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.3,
13550,1990-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,76.6,E
13554,1990-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,89.7,
13555,1990-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,98.6,
13556,1990-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,81.3,E
13557,1990-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,114.0,
13558,1990-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,176.7,
13559,1990-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,51.5,E
13668,1990-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,90.3,
13669,1990-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.5,
13670,1990-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,76.0,E
13674,1990-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,88.2,
13675,1990-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,96.7,
13676,1990-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,80.5,E
13677,1990-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,113.4,
13678,1990-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,176.3,
13679,1990-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,51.0,E
13788,1990-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,90.1,
13789,1990-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,102.5,
13790,1990-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,75.6,E
13794,1990-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,88.2,
13795,1990-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,96.9,
13796,1990-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,80.4,E
13797,1990-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,111.3,
13798,1990-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,173.9,
13799,1990-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,49.6,E
13908,1990-08,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,87.4,
13909,1990-08,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,100.3,
13910,1990-08,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,71.8,E
13914,1990-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,85.3,
13915,1990-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,95.0,
13916,1990-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,75.9,E
13917,1990-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,109.5,
13918,1990-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,169.3,
13919,1990-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,49.6,E
14028,1990-09,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,85.0,
14029,1990-09,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,98.6,
14030,1990-09,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,68.4,E
14034,1990-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,82.7,
14035,1990-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,93.3,
14036,1990-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,71.7,E
14037,1990-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.6,
14038,1990-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.2,
14039,1990-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,49.6,E
14148,1990-10,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,83.9,
14149,1990-10,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,97.1,
14150,1990-10,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,68.0,E
14154,1990-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,81.5,
14155,1990-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,91.7,
14156,1990-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,71.2,E
14157,1990-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.3,
14158,1990-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,166.5,
14159,1990-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,49.6,E
14268,1990-11,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,82.6,
14269,1990-11,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,96.0,
14270,1990-11,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,66.7,E
14274,1990-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,80.3,
14275,1990-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,90.6,
14276,1990-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,69.9,E
14277,1990-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,106.7,
14278,1990-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,165.4,
14279,1990-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,48.3,E
14388,1990-12,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,82.1,
14389,1990-12,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,95.6,
14390,1990-12,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,66.5,E
14394,1990-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,79.9,
14395,1990-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,90.0,
14396,1990-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,69.9,E
14397,1990-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,106.2,
14398,1990-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,166.0,
14399,1990-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,47.5,E
14508,1991-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,81.8,
14509,1991-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,95.1,
14510,1991-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,66.5,E
14514,1991-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,79.5,
14515,1991-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,89.6,
14516,1991-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,69.9,E
14517,1991-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,106.1,
14518,1991-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,165.7,
14519,1991-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,47.5,E
14628,1991-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,79.9,
14629,1991-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,93.1,
14630,1991-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,64.5,E
14634,1991-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,77.3,
14635,1991-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,87.4,
14636,1991-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,67.5,E
14637,1991-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,106.4,
14638,1991-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,166.3,
14639,1991-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,47.7,E
14748,1991-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,81.4,
14749,1991-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,94.4,
14750,1991-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,66.2,E
14754,1991-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,78.9,
14755,1991-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,88.6,
14756,1991-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,69.3,E
14757,1991-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.3,
14758,1991-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,168.0,
14759,1991-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,48.9,E
14868,1991-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,81.7,
14869,1991-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,93.5,
14870,1991-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,68.3,E
14874,1991-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,79.1,
14875,1991-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,87.8,
14876,1991-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,71.5,E
14877,1991-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,109.4,
14878,1991-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.8,
14879,1991-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,50.3,E
14988,1991-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,82.8,
14989,1991-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,93.5,
14990,1991-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,70.8,E
14994,1991-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,80.0,
14995,1991-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,87.8,
14996,1991-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,73.6,E
14997,1991-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,112.0,
14998,1991-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.8,
14999,1991-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,54.5,E
15108,1991-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,82.9,
15109,1991-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,94.1,
15110,1991-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,70.1,E
15114,1991-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,80.1,
15115,1991-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,88.4,
15116,1991-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,72.7,E
15117,1991-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,111.9,
15118,1991-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,166.3,
15119,1991-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,55.3,E
15228,1991-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,84.1,
15229,1991-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,94.8,
15230,1991-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,72.0,E
15234,1991-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,81.4,
15235,1991-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,89.2,
15236,1991-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,75.0,E
15237,1991-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,111.7,
15238,1991-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,165.7,
15239,1991-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,55.4,E
15348,1991-08,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,84.1,
15349,1991-08,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,94.8,
15350,1991-08,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,72.2,E
15354,1991-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,81.4,
15355,1991-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,89.2,
15356,1991-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,75.0,E
